,TRUE,,1,
8488,0.559866,,0.5875,
8489,0.582126,,0.6125,
8490,0.605738,,0.58,
8491,0.630607,,0.6,
8492,0.656637,,0.68875,
8493,0.683723,,0.7075,
8494,0.71176,,0.7475,
8495,0.740638,,0.77375,
8496,0.770242,,0.8,
8497,0.800455,,0.83,
8498,0.831159,,0.8625,
8499,0.862233,,0.8925,
8500,0.893555,,0.9225,
8501,0.925,,0.9525,
8502,0.956445,,0.98,
8503,0.987767,,0.965,
8504,1.01884,,1.0175,
8505,1.04954,,1.0725,
8506,1.07976,,1.105,
8507,1.10936,,1.12625,
8508,1.13824,,1.16,
8509,1.16628,,1.1875,
8510,1.19336,,1.2075,
8511,1.21939,,1.23,
8512,1.24426,,1.26,
8513,1.26787,,1.2875,
8514,1.29013,,1.3125,
8515,1.31096,,1.3325,
8516,1.33026,,1.345,
8517,1.34796,,1.365,
8518,1.364,,1.3575,
8519,1.37831,,1.39,
8520,1.39084,,1.405,
8521,1.40153,,1.3925,
8522,1.41034,,1.4125,
8523,1.41724,,0.4225,
8524,1.42221,,0.4225,
8525,1.42521,,0.425,
8526,1.42625,,0.4275,
8527,1.42531,,0.4275,
8528,1.42241,,0.4275,
8529,1.41754,,0.4275,
8530,1.41074,,1.41,
8531,1.40203,,1.3925,
8532,1.39144,,1.37375,
8533,1.37901,,1.36625,
8534,1.3648,,1.35375,
8535,1.34886,,1.335,
8536,1.33126,,1.315,
8537,1.31206,,1.295,
8538,1.29133,,1.27,
8539,1.26917,,1.26,
8540,1.24566,,1.22,
8541,1.22089,,1.195,
8542,1.19496,,1.175,
8543,1.16798,,1.1525,
8544,1.14004,,1.12,
8545,1.11126,,1.0925,
8546,1.08176,,1.0825,
8547,1.05164,,1.045,
8548,1.02104,,1.01875,
8549,0.990067,,0.965,
8550,0.958845,,0.935,
8551,0.9275,,0.9,
8552,0.896155,,0.8675,
8553,0.864933,,0.84,
8554,0.833959,,0.805,
8555,0.803355,,0.7775,
8556,0.773242,,0.7425,
8557,0.743738,,0.715,
8558,0.71496,,0.68625,
8559,0.687023,,0.66,
8560,0.660037,,0.6275,
8561,0.634107,,0.665,
8562,0.609338,,0.585,
8563,0.585826,,0.555,
8564,0.563666,,0.5325,
8565,0.542943,,0.56875,
8566,0.523742,,0.5,
8567,0.506136,,0.4875,
8568,0.490197,,0.5175,
8569,0.475986,,0.46,
8570,0.463562,,0.4925,
8571,0.452972,,0.44,
8572,0.444258,,0.435,
8573,0.437456,,0.4275,
8574,0.432593,,0.4225,
8575,0.429687,,0.4525,
8576,0.42875,,0.4525,
8577,0.429787,,0.4525,
8578,0.432793,,0.425,
8579,0.437756,,0.42,
8580,0.444658,,0.435,
8581,0.453472,,0.44,
8582,0.464162,,0.495,
8583,0.476686,,0.5,
8584,0.490997,,0.515,
8585,0.507036,,0.52875,
8586,0.524742,,0.5475,
8587,0.544043,,0.575,
8588,0.564866,,0.5975,
8589,0.587126,,0.62,
8590,0.610738,,0.585,
8591,0.635607,,0.67,
8592,0.661637,,0.695,
8593,0.688723,,0.72125,
8594,0.71676,,0.7525,
8595,0.745638,,0.78,
8596,0.775242,,0.80375,
8597,0.805455,,0.8325,
8598,0.836159,,0.8675,
8599,0.867233,,0.8975,
8600,0.898555,,0.9275,
8601,0.93,,0.965,
8602,0.961445,,0.995,
8603,0.992767,,1.025,
8604,1.02384,,1.05375,
8605,1.05454,,1.0825,
8606,1.08476,,1.09,
8607,1.11436,,1.1225,
8608,1.14324,,1.1575,
8609,1.17128,,1.17375,
8610,1.19836,,1.1975,
8611,1.22439,,1.2325,
8612,1.24926,,1.2725,
8613,1.27287,,1.2925,
8614,1.29513,,1.3125,
8615,1.31596,,1.34,
8616,1.33526,,1.3375,
8617,1.35296,,1.36375,
8618,1.369,,1.3675,
8619,1.38331,,1.4025,
8620,1.39584,,1.4125,
8621,1.40653,,0.4275,
8622,1.41534,,1.42,
8623,1.42224,,0.4275,
8624,1.42721,,0.4275,
8625,1.43021,,1.42,
8626,1.43125,,1.4225,
8627,1.43031,,1.42375,
8628,1.42741,,1.42375,
8629,1.42254,,1.42375,
8630,1.41574,,0.4325,
8631,1.40703,,1.395,
8632,1.39644,,1.39,
8633,1.38401,,1.365,
8634,1.3698,,1.3525,
8635,1.35386,,1.3375,
8636,1.33626,,1.325,
8637,1.31706,,1.3025,
8638,1.29633,,1.305,
8639,1.27417,,1.265,
8640,1.25066,,1.2275,
8641,1.22589,,1.2,
8642,1.19996,,1.1775,
8643,1.17298,,1.15,
8644,1.14504,,1.12,
8645,1.11626,,1.095,
8646,1.08676,,1.0625,
8647,1.05664,,1.0375,
8648,1.02604,,1.02625,
8649,0.995067,,0.97,
8650,0.963845,,0.94,
8651,0.9325,,0.9075,
8652,0.901155,,0.8725,
8653,0.869933,,0.8425,
8654,0.838959,,0.81,
8655,0.808355,,0.7775,
8656,0.778242,,0.74625,
8657,0.748738,,0.7175,
8658,0.71996,,0.6875,
8659,0.692023,,0.66,
8660,0.665037,,0.6375,
8661,0.639107,,0.6025,
8662,0.614338,,0.585,
8663,0.590826,,0.5625,
8664,0.568666,,0.54,
8665,0.547943,,0.5725,
8666,0.528742,,0.5525,
8667,0.511136,,0.49,
8668,0.495197,,0.475,
8669,0.480986,,0.46375,
8670,0.468562,,0.4925,
8671,0.457972,,0.49,
8672,0.449258,,0.44125,
8673,0.442456,,0.43375,
8674,0.437593,,0.42875,
8675,0.434687,,0.42,
8676,0.43375,,0.42,
8677,0.434787,,0.42,
8678,0.437793,,0.4225,
8679,0.442756,,0.43375,
8680,0.449658,,0.44125,
8681,0.458472,,0.49,
8682,0.469162,,0.495,
8683,0.481686,,0.4675,
8684,0.495997,,0.475,
8685,0.512036,,0.5,
8686,0.529742,,0.555,
8687,0.549043,,0.5775,
8688,0.569866,,0.5975,
8689,0.592126,,0.625,
8690,0.615738,,0.585,
8691,0.640607,,0.6675,
8692,0.666637,,0.7025,
8693,0.693723,,0.655,
8694,0.72176,,0.7,
8695,0.750638,,0.775,
8696,0.780242,,0.7575,
8697,0.810455,,0.77875,
8698,0.841159,,0.87,
8699,0.872233,,0.9025,
8700,0.903555,,0.935,
8701,0.935,,0.965,
8702,0.966445,,0.995,
8703,0.997767,,1.025,
8704,1.02884,,1.03,
8705,1.05954,,1.0875,
8706,1.08976,,1.1175,
8707,1.11936,,1.145,
8708,1.14824,,1.17,
8709,1.17628,,1.1725,
8710,1.20336,,1.20625,
8711,1.22939,,1.235,
8712,1.25426,,1.2775,
8713,1.27787,,1.29875,
8714,1.30013,,1.3175,
8715,1.32096,,1.3425,
8716,1.34026,,1.3425,
8717,1.35796,,1.3675,
8718,1.374,,1.395,
8719,1.38831,,1.40125,
8720,1.40084,,1.42,
8721,1.41153,,1.4175,
8722,1.42034,,0.4325,
8723,1.42724,,1.4225,
8724,1.43221,,1.4225,
8725,1.43521,,0.435,
8726,1.43625,,0.4375,
8727,1.43531,,0.4475,
8728,1.43241,,0.4475,
8729,1.42754,,0.4475,
8730,1.42074,,0.4375,
8731,1.41203,,1.4075,
8732,1.40144,,1.3925,
8733,1.38901,,1.37,
8734,1.3748,,1.3625,
8735,1.35886,,1.35,
8736,1.34126,,1.325,
8737,1.32206,,1.3,
8738,1.30133,,1.28,
8739,1.27917,,1.285,
8740,1.25566,,1.2375,
8741,1.23089,,1.2075,
8742,1.20496,,1.1825,
8743,1.17798,,1.155,
8744,1.15004,,1.13,
8745,1.12126,,1.1125,
8746,1.09176,,1.07,
8747,1.06164,,1.04,
8748,1.03104,,1.0425,
8749,1.00007,,0.9725,
8750,0.968845,,0.9425,
8751,0.9375,,0.91,
8752,0.906155,,0.8775,
8753,0.874933,,0.8475,
8754,0.843959,,0.8125,
8755,0.813355,,0.7825,
8756,0.783242,,0.7525,
8757,0.753738,,0.72125,
8758,0.72496,,0.695,
8759,0.697023,,0.6675,
8760,0.670037,,0.64,
8761,0.644107,,0.6125,
8762,0.619338,,0.58,
8763,0.595826,,0.57,
8764,0.573666,,0.545,
8765,0.552943,,0.5825,
8766,0.533742,,0.5475,
8767,0.516136,,0.485,
8768,0.500197,,0.4725,
8769,0.485986,,0.5125,
8770,0.473562,,0.5,
8771,0.462972,,0.49,
8772,0.454258,,0.4475,
8773,0.447456,,0.4375,
8774,0.442593,,0.4325,
8775,0.439687,,0.425,
8776,0.43875,,0.425,
8777,0.439787,,0.425,
8778,0.442793,,0.435,
8779,0.447756,,0.4375,
8780,0.454658,,0.4475,
8781,0.463472,,0.49,
8782,0.474162,,0.4975,
8783,0.486686,,0.5175,
8784,0.500997,,0.4725,
8785,0.517036,,0.5325,
8786,0.534742,,0.555,
8787,0.554043,,0.585,
8788,0.574866,,0.6,
8789,0.597126,,0.57125,
8790,0.620738,,0.6525,
8791,0.645607,,0.6775,
8792,0.671637,,0.705,
8793,0.698723,,0.73125,
8794,0.72676,,0.76,
8795,0.755638,,0.78875,
8796,0.785242,,0.8175,
8797,0.815455,,0.8475,
8798,0.846159,,0.88,
8799,0.877233,,0.8475,
8800,0.908555,,0.9375,
8801,0.94,,0.9675,
8802,0.971445,,1.0025,
8803,1.00277,,1.0325,
8804,1.03384,,1.0675,
8805,1.06454,,1.095,
8806,1.09476,,1.12,
8807,1.12436,,1.1475,
8808,1.15324,,1.17,
8809,1.18128,,1.17,
8810,1.20836,,1.21,
8811,1.23439,,1.245,
8812,1.25926,,1.28,
8813,1.28287,,1.3075,
8814,1.30513,,1.325,
8815,1.32596,,1.345,
8816,1.34526,,1.365,
8817,1.36296,,1.3875,
8818,1.379,,1.39,
8819,1.39331,,1.4075,
8820,1.40584,,1.42375,
8821,1.41653,,0.4375,
8822,1.42534,,0.4375,
8823,1.43224,,0.4375,
8824,1.43721,,0.4475,
8825,1.44021,,0.45,
8826,1.44125,,0.4525,
8827,1.44031,,0.4525,
8828,1.43741,,0.4525,
8829,1.43254,,0.4525,
8830,1.42574,,0.4425,
8831,1.41703,,1.42,
8832,1.40644,,1.395,
8833,1.39401,,1.3775,
8834,1.3798,,1.365,
8835,1.36386,,1.35,
8836,1.34626,,1.3325,
8837,1.32706,,1.305,
8838,1.30633,,1.2875,
8839,1.28417,,1.265,
8840,1.26066,,1.2425,
8841,1.23589,,1.2125,
8842,1.20996,,1.1875,
8843,1.18298,,1.1675,
8844,1.15504,,1.14,
8845,1.12626,,1.115,
8846,1.09676,,1.07625,
8847,1.06664,,1.045,
8848,1.03604,,1.01,
8849,1.00507,,0.99,
8850,0.973845,,0.95,
8851,0.9425,,0.9175,
8852,0.911155,,0.8825,
8853,0.879933,,0.845,
8854,0.848959,,0.82625,
8855,0.818355,,0.79,
8856,0.788242,,0.76,
8857,0.758738,,0.73,
8858,0.72996,,0.70125,
8859,0.702023,,0.6725,
8860,0.675037,,0.6425,
8861,0.649107,,0.6175,
8862,0.624338,,0.625,
8863,0.600826,,0.5775,
8864,0.578666,,0.5525,
8865,0.557943,,0.5325,
8866,0.538742,,0.56,
8867,0.521136,,0.53125,
8868,0.505197,,0.4825,
8869,0.490986,,0.465,
8870,0.478562,,0.4925,
8871,0.467972,,0.4925,
8872,0.459258,,0.4925,
8873,0.452456,,0.4425,
8874,0.447593,,0.4375,
8875,0.444687,,0.435,
8876,0.44375,,0.435,
8877,0.444787,,0.46875,
8878,0.447793,,0.4375,
8879,0.452756,,0.445,
8880,0.459658,,0.4925,
8881,0.468472,,0.4925,
8882,0.479162,,0.5,
8883,0.491686,,0.515,
8884,0.505997,,0.48,
8885,0.522036,,0.54,
8886,0.539742,,0.565,
8887,0.559043,,0.5875,
8888,0.579866,,0.61,
8889,0.602126,,0.5775,
8890,0.625738,,0.6,
8891,0.650607,,0.6825,
8892,0.676637,,0.71,
8893,0.703723,,0.735,
8894,0.73176,,0.765,
8895,0.760638,,0.79375,
8896,0.790242,,0.8225,
8897,0.820455,,0.85,
8898,0.851159,,0.88,
8899,0.882233,,0.9075,
8900,0.913555,,0.9425,
8901,0.945,,0.9725,
8902,0.976445,,1.0075,
8903,1.00777,,1.0375,
8904,1.03884,,1.07,
8905,1.06954,,1.0975,
8906,1.09976,,1.11,
8907,1.12936,,1.1275,
8908,1.15824,,1.1775,
8909,1.18628,,1.18,
8910,1.21336,,1.2225,
8911,1.23939,,1.2525,
8912,1.26426,,1.285,
8913,1.28787,,1.31,
8914,1.31013,,1.33,
8915,1.33096,,1.345,
8916,1.35026,,1.365,
8917,1.36796,,1.3625,
8918,1.384,,1.405,
8919,1.39831,,1.4125,
8920,1.41084,,1.42375,
8921,1.42153,,0.4425,
8922,1.43034,,0.4425,
8923,1.43724,,0.4425,
8924,1.44221,,0.4425,
8925,1.44521,,0.445,
8926,1.44625,,1.425,
8927,1.44531,,1.425,
8928,1.44241,,1.42875,
8929,1.43754,,1.42875,
8930,1.43074,,1.4125,
8931,1.42203,,1.40875,
8932,1.41144,,1.4025,
8933,1.39901,,1.39,
8934,1.3848,,1.365,
8935,1.36886,,1.355,
8936,1.35126,,1.335,
8937,1.33206,,1.315,
8938,1.31133,,1.2925,
8939,1.28917,,1.27,
8940,1.26566,,1.245,
8941,1.24089,,1.2375,
8942,1.21496,,1.2275,
8943,1.18798,,1.1775,
8944,1.16004,,1.1475,
8945,1.13126,,1.13125,
8946,1.10176,,1.0825,
8947,1.07164,,1.04625,
8948,1.04104,,1.0175,
8949,1.01007,,0.99375,
8950,0.978845,,0.96125,
8951,0.9475,,0.9225,
8952,0.916155,,0.89,
8953,0.884933,,0.86,
8954,0.853959,,0.8275,
8955,0.823355,,0.795,
8956,0.793242,,0.76,
8957,0.763738,,0.73,
8958,0.73496,,0.7025,
8959,0.707023,,0.6775,
8960,0.680037,,0.65,
8961,0.654107,,0.625,
8962,0.629338,,0.595,
8963,0.605826,,0.58,
8964,0.583666,,0.555,
8965,0.562943,,0.535,
8966,0.543742,,0.5225,
8967,0.526136,,0.5475,
8968,0.510197,,0.49,
8969,0.495986,,0.475,
8970,0.483562,,0.4675,
8971,0.472972,,0.4975,
8972,0.464258,,0.49,
8973,0.457456,,0.48875,
8974,0.452593,,0.4575,
8975,0.449687,,0.455,
8976,0.44875,,0.455,
8977,0.449787,,0.455,
8978,0.452793,,0.455,
8979,0.457756,,0.485,
8980,0.464658,,0.49,
8981,0.473472,,0.4975,
8982,0.484162,,0.5125,
8983,0.496686,,0.475,
8984,0.510997,,0.4875,
8985,0.527036,,0.5525,
8986,0.544742,,0.57,
8987,0.564043,,0.5975,
8988,0.584866,,0.62,
8989,0.607126,,0.58125,
8990,0.630738,,0.59875,
8991,0.655607,,0.685,
8992,0.681637,,0.7125,
8993,0.708723,,0.74,
8994,0.73676,,0.77,
8995,0.765638,,0.8,
8996,0.795242,,0.825,
8997,0.825455,,0.8575,
8998,0.856159,,0.89125,
8999,0.887233,,0.92,
9000,0.918555,,0.95,
9001,0.95,,0.9825,
9002,0.981445,,1.0125,
9003,1.01277,,1.0425,
9004,1.04384,,1.0525,
9005,1.07454,,1.07375,
9006,1.10476,,1.12,
9007,1.13436,,1.1575,
9008,1.16324,,1.185,
9009,1.19128,,1.1975,
9010,1.21836,,1.23125,
9011,1.24439,,1.26,
9012,1.26926,,1.29,
9013,1.29287,,1.305,
9014,1.31513,,1.34,
9015,1.33596,,1.3375,
9016,1.35526,,1.365,
9017,1.37296,,1.38,
9018,1.389,,1.405,
9019,1.40331,,1.42,
9020,1.41584,,1.4175,
9021,1.42653,,1.435,
9022,1.43534,,0.4475,
9023,1.44224,,1.43,
9024,1.44721,,1.43,
9025,1.45021,,1.42625,
9026,1.45125,,1.4275,
9027,1.45031,,1.4275,
9028,1.44741,,1.4375,
9029,1.44254,,1.4375,
9030,1.43574,,1.4225,
9031,1.42703,,1.4175,
9032,1.41644,,1.40875,
9033,1.40401,,1.39875,
9034,1.3898,,1.37,
9035,1.37386,,1.3625,
9036,1.35626,,1.3425,
9037,1.33706,,1.325,
9038,1.31633,,1.3,
9039,1.29417,,1.29,
9040,1.27066,,1.255,
9041,1.24589,,1.22,
9042,1.21996,,1.1975,
9043,1.19298,,1.18,
9044,1.16504,,1.16,
9045,1.13626,,1.1175,
9046,1.10676,,1.09,
9047,1.07664,,1.0725,
9048,1.04604,,1.0525,
9049,1.01507,,1.0175,
9050,0.983845,,0.965,
9051,0.9525,,0.92625,
9052,0.921155,,0.8925,
9053,0.889933,,0.8625,
9054,0.858959,,0.83,
9055,0.828355,,0.7975,
9056,0.798242,,0.77,
9057,0.768738,,0.795,
9058,0.73996,,0.71,
9059,0.712023,,0.6825,
9060,0.685037,,0.66,
9061,0.659107,,0.6275,
9062,0.634338,,0.665,
9063,0.610826,,0.585,
9064,0.588666,,0.5625,
9065,0.567943,,0.54125,
9066,0.548742,,0.5725,
9067,0.531136,,0.555,
9068,0.515197,,0.53,
9069,0.500986,,0.4775,
9070,0.488562,,0.5175,
9071,0.477972,,0.495,
9072,0.469258,,0.4925,
9073,0.462456,,0.49,
9074,0.457593,,0.4825,
9075,0.454687,,0.46,
9076,0.45375,,0.46,
9077,0.454787,,0.46,
9078,0.457793,,0.47375,
9079,0.462756,,0.47375,
9080,0.469658,,0.4925,
9081,0.478472,,0.5,
9082,0.489162,,0.515,
9083,0.501686,,0.475,
9084,0.515997,,0.53,
9085,0.532036,,0.5475,
9086,0.549742,,0.57625,
9087,0.569043,,0.5975,
9088,0.589866,,0.62,
9089,0.612126,,0.6475,
9090,0.635738,,0.67,
9091,0.660607,,0.69625,
9092,0.686637,,0.72125,
9093,0.713723,,0.74625,
9094,0.74176,,0.775,
9095,0.770638,,0.8,
9096,0.800242,,0.83,
9097,0.830455,,0.8625,
9098,0.861159,,0.89125,
9099,0.892233,,0.9225,
9100,0.923555,,0.9525,
9101,0.955,,0.9825,
9102,0.986445,,0.965,
9103,1.01777,,1.0175,
9104,1.04884,,1.0725,
9105,1.07954,,1.105,
9106,1.10976,,1.1375,
9107,1.13936,,1.1625,
9108,1.16824,,1.1875,
9109,1.19628,,1.1975,
9110,1.22336,,1.2325,
9111,1.24939,,1.27375,
9112,1.27426,,1.295,
9113,1.29787,,1.315,
9114,1.32013,,1.34,
9115,1.34096,,1.3425,
9116,1.36026,,1.375,
9117,1.37796,,1.39,
9118,1.394,,1.41,
9119,1.40831,,1.4225,
9120,1.42084,,1.4225,
9121,1.43153,,1.445,
9122,1.44034,,0.4525,
9123,1.44724,,0.4525,
9124,1.45221,,1.4375,
9125,1.45521,,1.44,
9126,1.45625,,0.47,
9127,1.45531,,0.4575,
9128,1.45241,,0.4575,
9129,1.44754,,0.4575,
9130,1.44074,,1.435,
9131,1.43203,,1.4225,
9132,1.42144,,1.415,
9133,1.40901,,1.4025,
9134,1.3948,,1.385,
9135,1.37886,,1.365,
9136,1.36126,,1.35,
9137,1.34206,,1.325,
9138,1.32133,,1.3025,
9139,1.29917,,1.2775,
9140,1.27566,,1.2525,
9141,1.25089,,1.2275,
9142,1.22496,,1.2025,
9143,1.19798,,1.1725,
9144,1.17004,,1.1475,
9145,1.14126,,1.1225,
9146,1.11176,,1.0925,
9147,1.08164,,1.0825,
9148,1.05104,,1.05,
9149,1.02007,,1.0175,
9150,0.988845,,0.965,
9151,0.9575,,0.93,
9152,0.926155,,0.8975,
9153,0.894933,,0.8675,
9154,0.863959,,0.84,
9155,0.833355,,0.86625,
9156,0.803242,,0.7775,
9157,0.773738,,0.7425,
9158,0.74496,,0.7175,
9159,0.717023,,0.6875,
9160,0.690037,,0.66,
9161,0.664107,,0.695,
9162,0.639338,,0.67,
9163,0.615826,,0.5825,
9164,0.593666,,0.565,
9165,0.572943,,0.5475,
9166,0.553742,,0.5825,
9167,0.536136,,0.5525,
9168,0.520197,,0.5,
9169,0.505986,,0.49,
9170,0.493562,,0.515,
9171,0.482972,,0.4675,
9172,0.474258,,0.505,
9173,0.467456,,0.4925,
9174,0.462593,,0.49,
9175,0.459687,,0.485,
9176,0.45875,,0.485,
9177,0.459787,,0.4725,
9178,0.462793,,0.4725,
9179,0.467756,,0.4925,
9180,0.474658,,0.5,
9181,0.483472,,0.4675,
9182,0.494162,,0.475,
9183,0.506686,,0.4825,
9184,0.520997,,0.53125,
9185,0.537036,,0.5625,
9186,0.554742,,0.585,
9187,0.574043,,0.6,
9188,0.594866,,0.5675,
9189,0.617126,,0.6475,
9190,0.640738,,0.6675,
9191,0.665607,,0.695,
9192,0.691637,,0.72125,
9193,0.718723,,0.75,
9194,0.74676,,0.78,
9195,0.775638,,0.8075,
9196,0.805242,,0.84,
9197,0.835455,,0.8675,
9198,0.866159,,0.895,
9199,0.897233,,0.9275,
9200,0.928555,,0.96,
9201,0.96,,0.9925,
9202,0.991445,,1.025,
9203,1.02277,,1.0175,
9204,1.05384,,1.08,
9205,1.08454,,1.09,
9206,1.11476,,1.1225,
9207,1.14436,,1.165,
9208,1.17324,,1.195,
9209,1.20128,,1.20625,
9210,1.22836,,1.24,
9211,1.25439,,1.2775,
9212,1.27926,,1.305,
9213,1.30287,,1.3225,
9214,1.32513,,1.35,
9215,1.34596,,1.3375,
9216,1.36526,,1.3575,
9217,1.38296,,1.4025,
9218,1.399,,1.4175,
9219,1.41331,,1.405,
9220,1.42584,,1.4325,
9221,1.43653,,0.4575,
9222,1.44534,,0.4575,
9223,1.45224,,1.445,
9224,1.45721,,1.445,
9225,1.46021,,0.46,
9226,1.46125,,0.4625,
9227,1.46031,,0.4625,
9228,1.45741,,0.4625,
9229,1.45254,,0.4625,
9230,1.44574,,1.445,
9231,1.43703,,1.4275,
9232,1.42644,,1.415,
9233,1.41401,,1.405,
9234,1.3998,,1.3925,
9235,1.38386,,1.365,
9236,1.36626,,1.35,
9237,1.34706,,1.3325,
9238,1.32633,,1.305,
9239,1.30417,,1.2825,
9240,1.28066,,1.2575,
9241,1.25589,,1.23,
9242,1.22996,,1.2125,
9243,1.20298,,1.1775,
9244,1.17504,,1.1525,
9245,1.14626,,1.165,
9246,1.11676,,1.115,
9247,1.08664,,1.0975,
9248,1.05604,,1.0625,
9249,1.02507,,1.025,
9250,0.993845,,0.97,
9251,0.9625,,0.935,
9252,0.931155,,0.9025,
9253,0.899933,,0.8725,
9254,0.868959,,0.8425,
9255,0.838355,,0.8075,
9256,0.808242,,0.7775,
9257,0.778738,,0.74625,
9258,0.74996,,0.72,
9259,0.722023,,0.69,
9260,0.695037,,0.6675,
9261,0.669107,,0.6375,
9262,0.644338,,0.68,
9263,0.620826,,0.5925,
9264,0.598666,,0.5625,
9265,0.577943,,0.55,
9266,0.558742,,0.5275,
9267,0.541136,,0.5625,
9268,0.525197,,0.5475,
9269,0.510986,,0.49125,
9270,0.498562,,0.475,
9271,0.487972,,0.515,
9272,0.479258,,0.4925,
9273,0.472456,,0.4975,
9274,0.467593,,0.4925,
9275,0.464687,,0.49,
9276,0.46375,,0.49,
9277,0.464787,,0.49,
9278,0.467793,,0.4925,
9279,0.472756,,0.4975,
9280,0.479658,,0.50375,
9281,0.488472,,0.515,
9282,0.499162,,0.48,
9283,0.511686,,0.5,
9284,0.525997,,0.5475,
9285,0.542036,,0.5675,
9286,0.559742,,0.5875,
9287,0.579043,,0.61,
9288,0.599866,,0.5775,
9289,0.622126,,0.5975,
9290,0.645738,,0.675,
9291,0.670607,,0.7,
9292,0.696637,,0.73,
9293,0.723723,,0.76,
9294,0.75176,,0.79,
9295,0.780638,,0.81,
9296,0.810242,,0.83875,
9297,0.840455,,0.87,
9298,0.871159,,0.9,
9299,0.902233,,0.935,
9300,0.933555,,0.965,
9301,0.965,,0.995,
9302,0.996445,,1.0275,
9303,1.02777,,1.03,
9304,1.05884,,1.09125,
9305,1.08954,,1.12,
9306,1.11976,,1.145,
9307,1.14936,,1.1775,
9308,1.17824,,1.1725,
9309,1.20628,,1.2125,
9310,1.23336,,1.255,
9311,1.25939,,1.28,
9312,1.28426,,1.3075,
9313,1.30787,,1.33,
9314,1.33013,,1.345,
9315,1.35096,,1.365,
9316,1.37026,,1.3675,
9317,1.38796,,1.405,
9318,1.404,,1.425,
9319,1.41831,,1.42,
9320,1.43084,,1.4375,
9321,1.44153,,1.455,
9322,1.45034,,0.4625,
9323,1.45724,,0.4625,
9324,1.46221,,0.4625,
9325,1.46521,,0.465,
9326,1.46625,,0.4675,
9327,1.46531,,0.4675,
9328,1.46241,,0.4675,
9329,1.45754,,0.4675,
9330,1.45074,,1.435,
9331,1.44203,,1.435,
9332,1.43144,,1.425,
9333,1.41901,,1.4125,
9334,1.4048,,1.3975,
9335,1.38886,,1.37,
9336,1.37126,,1.3575,
9337,1.35206,,1.3375,
9338,1.33133,,1.315,
9339,1.30917,,1.2875,
9340,1.28566,,1.265,
9341,1.26089,,1.2375,
9342,1.23496,,1.2125,
9343,1.20798,,1.1875,
9344,1.18004,,1.1675,
9345,1.15126,,1.13625,
9346,1.12176,,1.1125,
9347,1.09164,,1.07,
9348,1.06104,,1.06,
9349,1.03007,,1.0325,
9350,0.998845,,0.9725,
9351,0.9675,,0.94,
9352,0.936155,,0.9075,
9353,0.904933,,0.875,
9354,0.873959,,0.85,
9355,0.843355,,0.81125,
9356,0.813242,,0.78,
9357,0.783738,,0.7525,
9358,0.75496,,0.72,
9359,0.727023,,0.6975,
9360,0.700037,,0.67,
9361,0.674107,,0.6425,
9362,0.649338,,0.68125,
9363,0.625826,,0.6,
9364,0.603666,,0.5775,
9365,0.582943,,0.555,
9366,0.563742,,0.535,
9367,0.546136,,0.525,
9368,0.530197,,0.5525,
9369,0.515986,,0.53,
9370,0.503562,,0.48,
9371,0.492972,,0.5125,
9372,0.484258,,0.49375,
9373,0.477456,,0.49875,
9374,0.472593,,0.495,
9375,0.469687,,0.49,
9376,0.46875,,0.49,
9377,0.469787,,0.49,
9378,0.472793,,0.495,
9379,0.477756,,0.5,
9380,0.484658,,0.49375,
9381,0.493472,,0.5125,
9382,0.504162,,0.5225,
9383,0.516686,,0.54125,
9384,0.530997,,0.55,
9385,0.547036,,0.5725,
9386,0.564742,,0.5975,
9387,0.584043,,0.62,
9388,0.604866,,0.58,
9389,0.627126,,0.5975,
9390,0.650738,,0.68125,
9391,0.675607,,0.70875,
9392,0.701637,,0.735,
9393,0.728723,,0.7575,
9394,0.75676,,0.79,
9395,0.785638,,0.81875,
9396,0.815242,,0.85,
9397,0.845455,,0.88,
9398,0.876159,,0.9075,
9399,0.907233,,0.93875,
9400,0.938555,,0.9675,
9401,0.97,,0.9975,
9402,1.00145,,1.0325,
9403,1.03277,,1.0625,
9404,1.06384,,1.095,
9405,1.09454,,1.12,
9406,1.12476,,1.15,
9407,1.15436,,1.17375,
9408,1.18324,,1.17,
9409,1.21128,,1.2225,
9410,1.23836,,1.25375,
9411,1.26439,,1.285,
9412,1.28926,,1.31,
9413,1.31287,,1.335,
9414,1.33513,,1.3375,
9415,1.35596,,1.3675,
9416,1.37526,,1.385,
9417,1.39296,,1.4075,
9418,1.409,,1.425,
9419,1.42331,,1.43,
9420,1.43584,,1.445,
9421,1.44653,,0.4675,
9422,1.45534,,0.4675,
9423,1.46224,,0.4675,
9424,1.46721,,0.4675,
9425,1.47021,,0.47,
9426,1.47125,,0.4725,
9427,1.47031,,0.4725,
9428,1.46741,,0.4725,
9429,1.46254,,0.4725,
9430,1.45574,,0.4725,
9431,1.44703,,1.44,
9432,1.43644,,1.425,
9433,1.42401,,1.415,
9434,1.4098,,1.4025,
9435,1.39386,,1.385,
9436,1.37626,,1.3625,
9437,1.35706,,1.34,
9438,1.33633,,1.3175,
9439,1.31417,,1.29,
9440,1.29066,,1.2625,
9441,1.26589,,1.25875,
9442,1.23996,,1.2175,
9443,1.21298,,1.2175,
9444,1.18504,,1.1775,
9445,1.15626,,1.15,
9446,1.12676,,1.125,
9447,1.09664,,1.075,
9448,1.06604,,1.0425,
9449,1.03507,,1.00875,
